상가유형,지표,grain,권역,R_ONE_상권,기준_년분기_코드,값
중대형상가,임대가격지수,상권,강남,압구정,20252,104.38
중대형상가,임대가격지수,상권,강남,압구정,20253,105.59
중대형상가,임대가격지수,상권,강남,압구정,20254,106.76
중대형상가,임대가격지수,상권,강남,압구정,20261,108.08
중대형상가,임대가격지수,상권,강남,압구정,20262,108.8
중대형상가,임대가격지수,상권,강남,양재말죽거리,20241,99.9
중대형상가,임대가격지수,상권,강남,양재말죽거리,20242,100.0
중대형상가,임대가격지수,상권,강남,양재말죽거리,20243,100.11
중대형상가,임대가격지수,상권,강남,양재말죽거리,20244,100.5
중대형상가,임대가격지수,상권,강남,양재말죽거리,20251,100.74
중대형상가,임대가격지수,상권,강남,양재말죽거리,20252,100.92
중대형상가,임대가격지수,상권,강남,양재말죽거리,20253,100.98
중대형상가,임대가격지수,상권,강남,양재말죽거리,20254,101.45
중대형상가,임대가격지수,상권,강남,양재말죽거리,20261,101.76
중대형상가,임대가격지수,상권,강남,양재말죽거리,20262,102.29
중대형상가,임대가격지수,상권,강남,양재역,20241,99.59
중대형상가,임대가격지수,상권,강남,양재역,20242,100.0
중대형상가,임대가격지수,상권,강남,양재역,20243,100.2
중대형상가,임대가격지수,상권,강남,양재역,20244,100.62
중대형상가,임대가격지수,상권,강남,양재역,20251,100.89
중대형상가,임대가격지수,상권,강남,양재역,20252,101.09
중대형상가,임대가격지수,상권,강남,양재역,20253,101.41
중대형상가,임대가격지수,상권,강남,양재역,20254,101.83
중대형상가,임대가격지수,상권,강남,양재역,20261,102.13
중대형상가,임대가격지수,상권,강남,양재역,20262,102.83
중대형상가,임대가격지수,상권,강남,청담,20241,99.24
중대형상가,임대가격지수,상권,강남,청담,20242,100.0
중대형상가,임대가격지수,상권,강남,청담,20243,100.12
중대형상가,임대가격지수,상권,강남,청담,20244,100.43
중대형상가,임대가격지수,상권,강남,청담,20251,100.66
중대형상가,임대가격지수,상권,강남,청담,20252,100.92
중대형상가,임대가격지수,상권,강남,청담,20253,101.84
중대형상가,임대가격지수,상권,강남,청담,20254,104.19
중대형상가,임대가격지수,상권,강남,청담,20261,105.69
중대형상가,임대가격지수,상권,강남,청담,20262,106.19
중대형상가,임대가격지수,상권,강남,테헤란로,20241,99.74
중대형상가,임대가격지수,상권,강남,테헤란로,20242,100.0
중대형상가,임대가격지수,상권,강남,테헤란로,20243,100.54
중대형상가,임대가격지수,상권,강남,테헤란로,20244,100.55
