상가유형,지표,grain,권역,R_ONE_상권,기준_년분기_코드,값
소규모상가,공실률,상권,영등포신촌,당산역,20243,0.0
소규모상가,공실률,상권,영등포신촌,당산역,20244,0.0
소규모상가,공실률,상권,영등포신촌,당산역,20251,0.0
소규모상가,공실률,상권,영등포신촌,당산역,20252,0.0
소규모상가,공실률,상권,영등포신촌,당산역,20253,0.0
소규모상가,공실률,상권,영등포신촌,당산역,20254,0.0
소규모상가,공실률,상권,영등포신촌,당산역,20261,0.0
소규모상가,공실률,상권,영등포신촌,당산역,20262,0.0
소규모상가,공실률,상권,영등포신촌,동교/연남,20243,2.35029045702892
소규모상가,공실률,상권,영등포신촌,동교/연남,20244,2.35029045702892
소규모상가,공실률,상권,영등포신촌,동교/연남,20251,2.35029045702892
소규모상가,공실률,상권,영등포신촌,동교/연남,20252,2.35029045702892
소규모상가,공실률,상권,영등포신촌,동교/연남,20253,2.35029045702892
소규모상가,공실률,상권,영등포신촌,동교/연남,20254,0.0
소규모상가,공실률,상권,영등포신촌,동교/연남,20261,0.0
소규모상가,공실률,상권,영등포신촌,동교/연남,20262,0.0
소규모상가,공실률,상권,영등포신촌,망원역,20243,0.0
소규모상가,공실률,상권,영등포신촌,망원역,20244,3.78525752758945
소규모상가,공실률,상권,영등포신촌,망원역,20251,10.8443075450199
소규모상가,공실률,상권,영등포신촌,망원역,20252,10.1788306546024
소규모상가,공실률,상권,영등포신촌,망원역,20253,8.02682719974193
소규모상가,공실률,상권,영등포신촌,망원역,20254,0.967777182311531
소규모상가,공실률,상권,영등포신촌,망원역,20261,0.967777182311531
소규모상가,공실률,상권,영등포신촌,망원역,20262,0.967777182311531
소규모상가,공실률,상권,영등포신촌,신촌/이대,20243,9.49302143208723
소규모상가,공실률,상권,영등포신촌,신촌/이대,20244,9.49302143208723
소규모상가,공실률,상권,영등포신촌,신촌/이대,20251,8.41869721119191
소규모상가,공실률,상권,영등포신촌,신촌/이대,20252,8.4676973028816
소규모상가,공실률,상권,영등포신촌,신촌/이대,20253,15.1025716710327
소규모상가,공실률,상권,영등포신촌,신촌/이대,20254,15.1025716710327
소규모상가,공실률,상권,영등포신촌,신촌/이대,20261,15.1025716710327
소규모상가,공실률,상권,영등포신촌,신촌/이대,20262,19.5356602590119
소규모상가,공실률,상권,영등포신촌,영등포역,20243,1.59010095697609
소규모상가,공실률,상권,영등포신촌,영등포역,20244,1.59010095697609
소규모상가,공실률,상권,영등포신촌,영등포역,20251,0.0
소규모상가,공실률,상권,영등포신촌,영등포역,20252,0.432232346241458
소규모상가,공실률,상권,영등포신촌,영등포역,20253,4.03269354186634
소규모상가,공실률,상권,영등포신촌,영등포역,20254,0.0
소규모상가,공실률,상권,영등포신촌,영등포역,20261,0.815924955259832
소규모상가,공실률,상권,영등포신촌,영등포역,20262,3.07654031986746
소규모상가,공실률,상권,영등포신촌,홍대/합정,20243,4.63510000394951
소규모상가,공실률,상권,영등포신촌,홍대/합정,20244,4.63510000394951
소규모상가,공실률,상권,영등포신촌,홍대/합정,20251,4.63510000394951
소규모상가,공실률,상권,영등포신촌,홍대/합정,20252,4.63510000394951
소규모상가,공실률,상권,영등포신촌,홍대/합정,20253,14.2433317148081
소규모상가,공실률,상권,영등포신촌,홍대/합정,20254,14.2433317148081
소규모상가,공실률,상권,영등포신촌,홍대/합정,20261,12.9976093840389
소규모상가,공실률,상권,영등포신촌,홍대/합정,20262,14.908475883587
소규모상가,공실률,서울전체,,,20243,4.93900785500498
소규모상가,공실률,서울전체,,,20244,4.76583222975273
소규모상가,공실률,서울전체,,,20251,5.2657754574563
소규모상가,공실률,서울전체,,,20252,5.07669224661225
소규모상가,공실률,서울전체,,,20253,6.59908753138057
소규모상가,공실률,서울전체,,,20254,5.92186617648155
소규모상가,공실률,서울전체,,,20261,6.30625319623929
소규모상가,공실률,서울전체,,,20262,6.37793361121874
중대형상가,공실률,권역,강남,,20243,8.41771354475533
중대형상가,공실률,권역,강남,,20244,8.73607925519798
중대형상가,공실률,권역,강남,,20251,8.93011341951658
중대형상가,공실률,권역,강남,,20252,8.7608308528195
중대형상가,공실률,권역,강남,,20253,9.29186676093246
중대형상가,공실률,권역,강남,,20254,9.73624449623084
중대형상가,공실률,권역,강남,,20261,10.6803087431816
중대형상가,공실률,권역,강남,,20262,11.0698859687156
중대형상가,공실률,권역,기타,,20243,7.90564884505713
중대형상가,공실률,권역,기타,,20244,8.18577255874278
중대형상가,공실률,권역,기타,,20251,8.00540630438173
중대형상가,공실률,권역,기타,,20252,7.7874913147278
중대형상가,공실률,권역,기타,,20253,7.94196963191612
중대형상가,공실률,권역,기타,,20254,8.31934620483996
중대형상가,공실률,권역,기타,,20261,8.49072385554444
중대형상가,공실률,권역,기타,,20262,8.65466264992174
중대형상가,공실률,권역,도심,,20243,13.1665505750749
중대형상가,공실률,권역,도심,,20244,12.3390834341839
중대형상가,공실률,권역,도심,,20251,12.4626296992152
중대형상가,공실률,권역,도심,,20252,11.9129778984308
중대형상가,공실률,권역,도심,,20253,11.0302194966564
중대형상가,공실률,권역,도심,,20254,11.3129694024302
중대형상가,공실률,권역,도심,,20261,10.2104940900056
중대형상가,공실률,권역,도심,,20262,11.1922401810565
중대형상가,공실률,권역,영등포신촌,,20243,8.71977616057236
중대형상가,공실률,권역,영등포신촌,,20244,9.16731028123404
중대형상가,공실률,권역,영등포신촌,,20251,9.75948373396314
중대형상가,공실률,권역,영등포신촌,,20252,9.40321940803351
중대형상가,공실률,권역,영등포신촌,,20253,9.31013523732833
중대형상가,공실률,권역,영등포신촌,,20254,8.71117194583787
중대형상가,공실률,권역,영등포신촌,,20261,8.47824761628618
중대형상가,공실률,권역,영등포신촌,,20262,8.98731000683951
중대형상가,공실률,상권,강남,강남대로,20243,10.2992605331576
중대형상가,공실률,상권,강남,강남대로,20244,12.0800354337598
중대형상가,공실률,상권,강남,강남대로,20251,12.5489459962292
중대형상가,공실률,상권,강남,강남대로,20252,7.15336902901484
중대형상가,공실률,상권,강남,강남대로,20253,4.97450705189112
중대형상가,공실률,상권,강남,강남대로,20254,6.34231432405426
중대형상가,공실률,상권,강남,강남대로,20261,6.89375178575999
중대형상가,공실률,상권,강남,강남대로,20262,6.89375178575999
중대형상가,공실률,상권,강남,교대역,20243,4.66431573962333
중대형상가,공실률,상권,강남,교대역,20244,5.10705545525202
중대형상가,공실률,상권,강남,교대역,20251,4.17158719492365
중대형상가,공실률,상권,강남,교대역,20252,2.60230888869528
중대형상가,공실률,상권,강남,교대역,20253,2.90409649612382
중대형상가,공실률,상권,강남,교대역,20254,2.90409649612382
중대형상가,공실률,상권,강남,교대역,20261,2.89792876311506
중대형상가,공실률,상권,강남,교대역,20262,3.73656792830593
중대형상가,공실률,상권,강남,남부터미널,20243,4.67878087195878
중대형상가,공실률,상권,강남,남부터미널,20244,3.7656886006025
중대형상가,공실률,상권,강남,남부터미널,20251,3.7656886006025
중대형상가,공실률,상권,강남,남부터미널,20252,5.61738775270872
중대형상가,공실률,상권,강남,남부터미널,20253,4.21975414925626
중대형상가,공실률,상권,강남,남부터미널,20254,5.15410749923192
중대형상가,공실률,상권,강남,남부터미널,20261,5.15410749923192
중대형상가,공실률,상권,강남,남부터미널,20262,7.75258091637716
중대형상가,공실률,상권,강남,논현역,20243,12.8456894750423
중대형상가,공실률,상권,강남,논현역,20244,14.1899800568658
중대형상가,공실률,상권,강남,논현역,20251,16.613271434379
중대형상가,공실률,상권,강남,논현역,20252,12.9705681450502
중대형상가,공실률,상권,강남,논현역,20253,12.9705681450502
중대형상가,공실률,상권,강남,논현역,20254,13.716850216305
중대형상가,공실률,상권,강남,논현역,20261,13.5845506728822
중대형상가,공실률,상권,강남,논현역,20262,17.2765947247954
중대형상가,공실률,상권,강남,도산대로,20243,6.43960773612344
중대형상가,공실률,상권,강남,도산대로,20244,7.99871502146812
중대형상가,공실률,상권,강남,도산대로,20251,7.99871502146812
중대형상가,공실률,상권,강남,도산대로,20252,6.462820251538
중대형상가,공실률,상권,강남,도산대로,20253,9.57930770054473
중대형상가,공실률,상권,강남,도산대로,20254,7.20810780002694
중대형상가,공실률,상권,강남,도산대로,20261,8.52224014590724
중대형상가,공실률,상권,강남,도산대로,20262,9.62276208207973
중대형상가,공실률,상권,강남,방배역/내방역,20243,5.85373468674876
중대형상가,공실률,상권,강남,방배역/내방역,20244,7.61785626332455
중대형상가,공실률,상권,강남,방배역/내방역,20251,6.70866980668389
중대형상가,공실률,상권,강남,방배역/내방역,20252,5.85641376510459
중대형상가,공실률,상권,강남,방배역/내방역,20253,5.85641376510459
중대형상가,공실률,상권,강남,방배역/내방역,20254,8.80368847264712
중대형상가,공실률,상권,강남,방배역/내방역,20261,8.53191658174332
중대형상가,공실률,상권,강남,방배역/내방역,20262,9.64507363859027
중대형상가,공실률,상권,강남,서래마을,20243,3.63642778417358
중대형상가,공실률,상권,강남,서래마을,20244,1.87512415564574
중대형상가,공실률,상권,강남,서래마을,20251,1.87512415564574
중대형상가,공실률,상권,강남,서래마을,20252,1.87512415564574
중대형상가,공실률,상권,강남,서래마을,20253,2.67831051681729
중대형상가,공실률,상권,강남,서래마을,20254,6.13627865328691
중대형상가,공실률,상권,강남,서래마을,20261,7.39149086176455
중대형상가,공실률,상권,강남,서래마을,20262,9.05588007466276
중대형상가,공실률,상권,강남,신사역,20243,16.1310181154585
중대형상가,공실률,상권,강남,신사역,20244,14.426779196767
중대형상가,공실률,상권,강남,신사역,20251,14.2738566697299
중대형상가,공실률,상권,강남,신사역,20252,13.3371631940075
중대형상가,공실률,상권,강남,신사역,20253,14.8115907948577
중대형상가,공실률,상권,강남,신사역,20254,15.6141081890947
중대형상가,공실률,상권,강남,신사역,20261,17.6233067305848
중대형상가,공실률,상권,강남,신사역,20262,18.2274895985247
중대형상가,공실률,상권,강남,압구정,20243,2.66212689796887
중대형상가,공실률,상권,강남,압구정,20244,2.66212689796887
중대형상가,공실률,상권,강남,압구정,20251,2.79487376194973
중대형상가,공실률,상권,강남,압구정,20252,2.79487376194973
중대형상가,공실률,상권,강남,압구정,20253,2.8271422558307
중대형상가,공실률,상권,강남,압구정,20254,5.78767017540438
중대형상가,공실률,상권,강남,압구정,20261,7.75834889431695
중대형상가,공실률,상권,강남,압구정,20262,7.9209875820913
중대형상가,공실률,상권,강남,양재말죽거리,20243,3.16300172861428
중대형상가,공실률,상권,강남,양재말죽거리,20244,3.10640464756315
중대형상가,공실률,상권,강남,양재말죽거리,20251,2.6564066672161
중대형상가,공실률,상권,강남,양재말죽거리,20252,5.79556449894516
중대형상가,공실률,상권,강남,양재말죽거리,20253,8.31854635062558
중대형상가,공실률,상권,강남,양재말죽거리,20254,3.92655046289831
중대형상가,공실률,상권,강남,양재말죽거리,20261,7.19933395424052
중대형상가,공실률,상권,강남,양재말죽거리,20262,7.19933395424052
중대형상가,공실률,상권,강남,양재역,20243,12.8797622824787
중대형상가,공실률,상권,강남,양재역,20244,13.7414882971713
중대형상가,공실률,상권,강남,양재역,20251,14.8918800185488
중대형상가,공실률,상권,강남,양재역,20252,15.3487662607083
중대형상가,공실률,상권,강남,양재역,20253,16.8582359114539
중대형상가,공실률,상권,강남,양재역,20254,9.92557712424334
중대형상가,공실률,상권,강남,양재역,20261,13.7554848124877
중대형상가,공실률,상권,강남,양재역,20262,13.329599860117
중대형상가,공실률,상권,강남,청담,20243,12.0709404926208
중대형상가,공실률,상권,강남,청담,20244,12.6657937428596
중대형상가,공실률,상권,강남,청담,20251,13.8039690930621
중대형상가,공실률,상권,강남,청담,20252,23.9681125306316
중대형상가,공실률,상권,강남,청담,20253,23.6308508118291
중대형상가,공실률,상권,강남,청담,20254,27.377914020966
중대형상가,공실률,상권,강남,청담,20261,29.8915217737928
중대형상가,공실률,상권,강남,청담,20262,27.0258881937228
중대형상가,공실률,상권,강남,테헤란로,20243,6.61677508348343
중대형상가,공실률,상권,강남,테헤란로,20244,6.63861012462406
중대형상가,공실률,상권,강남,테헤란로,20251,7.07190386019105
중대형상가,공실률,상권,강남,테헤란로,20252,7.3384670368291
중대형상가,공실률,상권,강남,테헤란로,20253,8.08505098339652
중대형상가,공실률,상권,강남,테헤란로,20254,8.9092476138794
중대형상가,공실률,상권,강남,테헤란로,20261,9.04932599017198
중대형상가,공실률,상권,강남,테헤란로,20262,9.04932599017198
중대형상가,공실률,상권,강남,학동/강남구청역,20243,11.3650352867982
중대형상가,공실률,상권,강남,학동/강남구청역,20244,10.621192983435
중대형상가,공실률,상권,강남,학동/강남구청역,20251,10.501064440325
중대형상가,공실률,상권,강남,학동/강남구청역,20252,12.7929871024971
중대형상가,공실률,상권,강남,학동/강남구청역,20253,16.6532442466599
중대형상가,공실률,상권,강남,학동/강남구청역,20254,16.8169618161548
중대형상가,공실률,상권,강남,학동/강남구청역,20261,11.8837360159884
중대형상가,공실률,상권,강남,학동/강남구청역,20262,10.1900428911273
중대형상가,공실률,상권,기타,가락시장,20243,12.1212353777231
중대형상가,공실률,상권,기타,가락시장,20244,12.0625417581556
중대형상가,공실률,상권,기타,가락시장,20251,12.0625417581556
중대형상가,공실률,상권,기타,가락시장,20252,10.1538217613441
중대형상가,공실률,상권,기타,가락시장,20253,10.1538217613441
중대형상가,공실률,상권,기타,가락시장,20254,11.8165867122355
중대형상가,공실률,상권,기타,가락시장,20261,11.1864108485344
중대형상가,공실률,상권,기타,가락시장,20262,11.1864108485344
중대형상가,공실률,상권,기타,건대입구,20243,7.73648444340081
중대형상가,공실률,상권,기타,건대입구,20244,7.21220141664837
중대형상가,공실률,상권,기타,건대입구,20251,7.22805576152886
중대형상가,공실률,상권,기타,건대입구,20252,7.95790044887955
중대형상가,공실률,상권,기타,건대입구,20253,10.7900530602972
중대형상가,공실률,상권,기타,건대입구,20254,10.8935149191565
중대형상가,공실률,상권,기타,건대입구,20261,10.7987702258672
중대형상가,공실률,상권,기타,건대입구,20262,9.54246322037158
중대형상가,공실률,상권,기타,경희대,20243,4.92978808570543
중대형상가,공실률,상권,기타,경희대,20244,3.02045411625875
중대형상가,공실률,상권,기타,경희대,20251,3.02045411625875
중대형상가,공실률,상권,기타,경희대,20252,2.34675225282614
중대형상가,공실률,상권,기타,경희대,20253,4.80265577322559
중대형상가,공실률,상권,기타,경희대,20254,4.80265577322559
중대형상가,공실률,상권,기타,경희대,20261,3.00897877604202
중대형상가,공실률,상권,기타,경희대,20262,5.23320692387693
중대형상가,공실률,상권,기타,구로디지털단지역,20243,4.16682297436288
중대형상가,공실률,상권,기타,구로디지털단지역,20244,5.16320395566963
중대형상가,공실률,상권,기타,구로디지털단지역,20251,5.37403239519251
중대형상가,공실률,상권,기타,구로디지털단지역,20252,5.38398589050266
중대형상가,공실률,상권,기타,구로디지털단지역,20253,6.16278243287912
