PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭,원후보수,다중후보_미해결
1123010200100260006,서울특별시 동대문구 용두동,서울특별시 동대문구 고산자로32길 17 (용두동),근린생활1,제1종근린생활시설,1007134238,지번,1,False
1123010300108970009,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로9길 9 (제기동),근린생활1,제1종근린생활시설,1007113976,지번,1,False
1123010300109920032,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로3길 16-3 (제기동),근린생활1,제1종근린생활시설,1007129506,지번,1,False
1123010700106320000,서울특별시 동대문구 청량리동,서울특별시 동대문구 홍릉로 39-28 (청량리동),근린생활1,제1종근린생활시설,1007116786,지번,1,False
1123010300108990001,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로 21 (제기동),근린생활1,창고시설,10071100267417,지번,1,False
1123010300104260004,서울특별시 동대문구 제기동,서울특별시 동대문구 약령시로15길 5 (제기동),근린생활2,제2종근린생활시설,1007113440,지번,1,False
1123010300102860019,서울특별시 동대문구 제기동,서울특별시 동대문구 약령시로17길 63-2 (제기동),근린생활1,제1종근린생활시설,100716572,지번,1,False
1123010300106460011,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로6길 5-3 (제기동),근린생활1,제1종근린생활시설,100718568,지번,1,False
1123010300106460010,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로 18-4 (제기동),근린생활1,제1종근린생활시설,100718769,지번,1,False
1123010300102850008,서울특별시 동대문구 제기동,서울특별시 동대문구 제기로 80 (제기동),근린생활1,제1종근린생활시설,1007136693,지번,1,False
1123010300104790000,서울특별시 동대문구 제기동,서울특별시 동대문구 홍릉로3길 22 (제기동),근린생활1,제1종근린생활시설,100715377,지번,2,False
1123010300108600018,서울특별시 동대문구 제기동,서울특별시 동대문구 약령중앙로 73 (제기동),근린생활1,제1종근린생활시설,1007126836,지번,1,False
1123010200101020102,서울특별시 동대문구 용두동,서울특별시 동대문구 무학로30길 51 (용두동),근린생활1,제1종근린생활시설,1007113002,지번,1,False
1123010300111420007,서울특별시 동대문구 제기동,서울특별시 동대문구 회기로8길 9 (제기동),근린생활2,제2종근린생활시설,1007118181,지번,1,False
1123010200102320012,서울특별시 동대문구 용두동,서울특별시 동대문구 무학로37길 30 (용두동),근린생활1,제1종근린생활시설,1007130034,지번,1,False
1123010300100670197,서울특별시 동대문구 제기동,서울특별시 동대문구 제기로2길 15 (제기동),근린생활1,제1종근린생활시설,100718468,지번,1,False
1123010200101190025,서울특별시 동대문구 용두동,서울특별시 동대문구 왕산로16길 42 (용두동),근린생활2,제2종근린생활시설,1007133834,지번,1,False
1123010300111510008,서울특별시 동대문구 제기동,서울특별시 동대문구 안암로 86 (제기동),근린생활2,제2종근린생활시설,10071100266375,지번,1,False
1123010300108920084,서울특별시 동대문구 제기동,서울특별시 동대문구 정릉천동로 106-1 (제기동),근린생활2,제2종근린생활시설,1007124670,지번,1,False
1123010200107410011,서울특별시 동대문구 용두동,서울특별시 동대문구 안암로16길 25-1 (용두동),근린생활1,제1종근린생활시설,1007121290,지번,1,False
1123010300102470003,서울특별시 동대문구 제기동,서울특별시 동대문구 약령시로5길 4 (제기동),근린생활2,제2종근린생활시설,1007127061,지번,1,False
1123010300109900008,서울특별시 동대문구 제기동,서울특별시 동대문구 고산자로40길 18 (제기동),근린생활1,제1종근린생활시설,100712242,지번,1,False
1123010300104410000,서울특별시 동대문구 제기동,서울특별시 동대문구 왕산로37길 63 (제기동),근린생활2,제2종근린생활시설,1007117971,지번,1,False
1123010300104860008,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로10길 41 (제기동),근린생활2,제2종근린생활시설,1007117331,지번,1,False
1123010300108970018,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로 25 (제기동),근린생활1,제1종근린생활시설,1007125414,지번,1,False
1123010700105730000,서울특별시 동대문구 청량리동,서울특별시 동대문구 약령시로17길 46 (청량리동),근린생활2,제2종근린생활시설,100719048,지번,1,False
1123010700107850000,서울특별시 동대문구 청량리동,서울특별시 동대문구 왕산로35길 26 (청량리동),근린생활1,제1종근린생활시설,1007119910,지번,1,False
1123010300104810000,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로12길 48 (제기동),근린생활1,제1종근린생활시설,1007125182,지번,1,False
1123010300106200021,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로 36-2 (제기동),근린생활1,제1종근린생활시설,1007127883,지번,1,False
1123010300101370020,서울특별시 동대문구 제기동,서울특별시 동대문구 안암로 158-1 (제기동),근린생활2,제2종근린생활시설,1007134011,지번,1,False
1123010300101220418,서울특별시 동대문구 제기동,서울특별시 동대문구 고산자로56길 34 (제기동),근린생활2,제2종근린생활시설,1007136138,지번,1,False
1123010200102100008,서울특별시 동대문구 용두동,서울특별시 동대문구 한빛로 52 (용두동),근린생활2,제2종근린생활시설,1007111557,지번,1,False
1123010200102340036,서울특별시 동대문구 용두동,서울특별시 동대문구 무학로33길 8 (용두동),근린생활2,제2종근린생활시설,100719580,지번,1,False
1123010200101190021,서울특별시 동대문구 용두동,서울특별시 동대문구 무학로34길 8 (용두동),근린생활2,제2종근린생활시설,1007132379,지번,1,False
1123010200101120063,서울특별시 동대문구 용두동,서울특별시 동대문구 왕산로16길 17 (용두동),근린생활2,제2종근린생활시설,1007121887,지번,1,False
1123010200101050044,서울특별시 동대문구 용두동,서울특별시 동대문구 천호대로17길 60 (용두동),근린생활1,제1종근린생활시설,1007131168,지번,1,False
1123010300101370316,서울특별시 동대문구 제기동,서울특별시 동대문구 제기로2길 7-4 (제기동),근린생활1,제1종근린생활시설,1007134597,지번,1,False
1123010300101220528,서울특별시 동대문구 제기동,서울특별시 동대문구 고산자로56길 40 (제기동),근린생활1,제1종근린생활시설,1007118364,지번,1,False
1123010700102030308,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로 67-6 (청량리동),근린생활2,제2종근린생활시설,100712841,지번,2,False
1123010700102030308,서울특별시 동대문구 청량리동,서울특별시 동대문구 제기로 67-6 (청량리동),근린생활2,제2종근린생활시설,100712842,지번,2,False
1123010300101370148,서울특별시 동대문구 제기동,서울특별시 동대문구 제기로2길 25-9 (제기동),근린생활1,제1종근린생활시설,10071100183568,지번,1,False
1123010300104780003,서울특별시 동대문구 제기동,서울특별시 동대문구 홍릉로3길 16-1 (제기동),근린생활1,제1종근린생활시설,1007132615,지번,1,False
1123010200101930012,서울특별시 동대문구 용두동,서울특별시 동대문구 무학로44길 20 (용두동),근린생활2,제2종근린생활시설,100718471,지번,1,False
1123010300107140017,서울특별시 동대문구 제기동,서울특별시 동대문구 고산자로 513 (제기동),근린생활1,제1종근린생활시설,100715572,지번,1,False
1123010300104860031,서울특별시 동대문구 제기동,서울특별시 동대문구 경동시장로10길 53 (제기동),근린생활2,제2종근린생활시설,1007123840,지번,1,False
