PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭
1144012200103880015,서울특별시 마포구 합정동,서울특별시 마포구 월드컵로3길 31-30 (합정동),근린생활2,제2종근린생활시설,1015123437,지번
1144012000104660017,서울특별시 마포구 서교동,서울특별시 마포구 동교로16길 27 (서교동),근린생활2,제2종근린생활시설,1015120910,지번
1144012000103580123,서울특별시 마포구 서교동,서울특별시 마포구 와우산로21길 20-5 (서교동),근린생활2,제2종근린생활시설,1015119550,지번
1144012300103960014,서울특별시 마포구 망원동,서울특별시 마포구 희우정로10길 9 (망원동),근린생활1,제1종근린생활시설,1015125344,지번
1144012000103700031,서울특별시 마포구 서교동,서울특별시 마포구 홍익로5길 49 (서교동),근린생활2,제2종근린생활시설,1015119790,지번
1144012300103850002,서울특별시 마포구 망원동,서울특별시 마포구 월드컵로11길 27 (망원동),근린생활2,제2종근린생활시설,1015125197,지번
1144010800100320023,서울특별시 마포구 대흥동,서울특별시 마포구 대흥로20길 12 (대흥동),근린생활1,제1종근린생활시설,1015111289,지번
1144011000100560010,서울특별시 마포구 노고산동,서울특별시 마포구 신촌로12다길 30 (노고산동),근린생활2,제2종근린생활시설,1015114861,지번
1144011000101070012,서울특별시 마포구 노고산동,서울특별시 마포구 서강로 142 (노고산동),근린생활2,제2종근린생활시설,1015115005,지번
1144012200104130025,서울특별시 마포구 합정동,서울특별시 마포구 독막로 17 (합정동),근린생활2,제2종근린생활시설,1015123640,지번
1144012000104000008,서울특별시 마포구 서교동,서울특별시 마포구 독막로7길 19 (서교동),근린생활2,제2종근린생활시설,1015120319,지번
1144012000103960021,서울특별시 마포구 서교동,서울특별시 마포구 독막로3길 24-11 (서교동),근린생활2,제2종근린생활시설,1015120253,지번
1144010900101740019,서울특별시 마포구 염리동,서울특별시 마포구 토정로37길 27 (염리동),근린생활1,제1종근린생활시설,1015113751,지번
1144012400102230028,서울특별시 마포구 연남동,서울특별시 마포구 동교로51안길 12 (연남동),근린생활2,제2종근린생활시설,10151100223424,지번
1144012400103870010,서울특별시 마포구 연남동,서울특별시 마포구 동교로 262-9 (연남동),근린생활2,제2종근린생활시설,10151100224414,지번
1144012000103950002,서울특별시 마포구 서교동,서울특별시 마포구 잔다리로3길 10 (서교동),근린생활2,제2종근린생활시설,1015120119,지번
1144011400100060170,서울특별시 마포구 창전동,서울특별시 마포구 와우산로26길 8 (창전동),근린생활2,제2종근린생활시설,10151100222733,지번
1144012200103870013,서울특별시 마포구 합정동,서울특별시 마포구 양화로3길 21-1 (합정동),근린생활1,제1종근린생활시설,10151100222894,지번
1144011400101500041,서울특별시 마포구 창전동,서울특별시 마포구 창전로 35 (창전동),근린생활2,제2종근린생활시설,10151100223375,지번
