PNU,지번주소,도로명주소,용도군_tier1,대장_주용도,mgmBldrgstPk,매칭,원후보수,다중후보_미해결
1150010300104760039,서울특별시 강서구 화곡동,서울특별시 강서구 등촌로13자길 64-10 (화곡동),근린생활2,제2종근린생활시설,1017115101,지번,1,False
1150010300105040141,서울특별시 강서구 화곡동,서울특별시 강서구 등촌로13길 28 (화곡동),근린생활1,제1종근린생활시설,1017124046,지번,1,False
1150010200105640002,서울특별시 강서구 등촌동,서울특별시 강서구 등촌로 95 (등촌동),근린생활1,제1종근린생활시설,1017119580,지번,1,False
1150010300108080018,서울특별시 강서구 화곡동,서울특별시 강서구 등촌로13길 35 (화곡동),근린생활2,제2종근린생활시설,1017110063,지번,1,False
1150010200106550030,서울특별시 강서구 등촌동,서울특별시 강서구 공항대로45나길 6 (등촌동),근린생활2,제2종근린생활시설,1017127234,지번,1,False
1150010200106560029,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로64길 16 (등촌동),근린생활2,제2종근린생활시설,1017114891,지번,1,False
1150010200106470035,서울특별시 강서구 등촌동,서울특별시 강서구 공항대로59길 20-3 (등촌동),근린생활2,제2종근린생활시설,101715574,지번,1,False
1150010300104800001,서울특별시 강서구 화곡동,서울특별시 강서구 등촌로13바길 8-22 (화곡동),근린생활2,제2종근린생활시설,101719288,지번,1,False
1150010200106300005,서울특별시 강서구 등촌동,서울특별시 강서구 양천로60길 15 (등촌동),근린생활2,제2종근린생활시설,10171100210988,지번,1,False
1150010200106420006,서울특별시 강서구 등촌동,서울특별시 강서구 화곡로64길 105 (등촌동),근린생활2,제2종근린생활시설,10171100210728,지번,1,False
1150010300111330013,서울특별시 강서구 화곡동,서울특별시 강서구 까치산로 160-5 (화곡동),근린생활1,제1종근린생활시설,1017113884,지번,1,False
1150010200105700007,서울특별시 강서구 등촌동,서울특별시 강서구 등촌로13마길 29-13 (등촌동),근린생활2,제2종근린생활시설,101718048,지번,1,False
1150010200106470036,서울특별시 강서구 등촌동,서울특별시 강서구 공항대로59길 20-1 (등촌동),근린생활2,제2종근린생활시설,10171100352174,지번,1,False
1150010200106550040,서울특별시 강서구 등촌동,서울특별시 강서구 공항대로45길 8-12 (등촌동),근린생활2,제2종근린생활시설,1017115240,지번,1,False
1150010300111130015,서울특별시 강서구 화곡동,서울특별시 강서구 공항대로46길 13-16 (화곡동),근린생활2,제2종근린생활시설,1017116454,지번,1,False
1150010300104560018,서울특별시 강서구 화곡동,서울특별시 강서구 곰달래로35길 64 (화곡동),근린생활2,제2종근린생활시설,101713934,지번,2,False
1150010200105060009,서울특별시 강서구 등촌동,서울특별시 강서구 등촌로57길 9 (등촌동),근린생활2,제2종근린생활시설,1017114795,지번,1,False
1150010200106460006,서울특별시 강서구 등촌동,서울특별시 강서구 공항대로59길 41-5 (등촌동),근린생활2,제2종근린생활시설,1017122110,지번,1,False
1150010400104480022,서울특별시 강서구 가양동,서울특별시 강서구 화곡로72길 48 (가양동),근린생활2,제2종근린생활시설,10171100207358,지번,1,False
1150010100102660006,서울특별시 강서구 염창동,서울특별시 강서구 공항대로65가길 5 (염창동),근린생활2,단독주택,10171100318652,지번,1,False
1150010100102570002,서울특별시 강서구 염창동,서울특별시 강서구 양천로77길 21 (염창동),근린생활2,제2종근린생활시설,101714339,지번,2,False
1150010100101130009,서울특별시 강서구 염창동,서울특별시 강서구 양천로75길 50 (염창동),근린생활2,제2종근린생활시설,101717682,지번,1,False
1150010100102530004,서울특별시 강서구 염창동,서울특별시 강서구 양천로75길 14 (염창동),근린생활1,공동주택,10171100323592,지번,1,False
1150010100102500027,서울특별시 강서구 염창동,서울특별시 강서구 양천로75길 7 (염창동),근린생활2,제2종근린생활시설,1017123001,지번,1,False
1150010400104480046,서울특별시 강서구 가양동,서울특별시 강서구 화곡로72길 52 (가양동),근린생활2,제2종근린생활시설,10171100207357,지번,1,False
