mgmBldrgstPk,PNU,지번주소,도로명주소,층구분,층번호,층번호명,층면적_㎡,용도코드,용도,상세용도,용도군,구조
1025110077,1171011100101590006,서울특별시 송파구 방이동 159-6번지,서울특별시 송파구 가락로 277 (방이동),지상,1,1층,123.12,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025110077,1171011100101590006,서울특별시 송파구 방이동 159-6번지,서울특별시 송파구 가락로 277 (방이동),지상,2,2층,123.12,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025110077,1171011100101590006,서울특별시 송파구 방이동 159-6번지,서울특별시 송파구 가락로 277 (방이동),지상,3,3층,123.12,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025110077,1171011100101590006,서울특별시 송파구 방이동 159-6번지,서울특별시 송파구 가락로 277 (방이동),지상,4,4층,63.98,04402,사무소,제2종근린생활시설(사무실),근린생활2,철근콘크리트구조
1025122660,1171011100101590014,서울특별시 송파구 방이동 159-14번지,서울특별시 송파구 가락로 275 (방이동),지상,2,2층,146.88,03999,기타제1종근린생활시설,근린생활시설,근린생활1,철근콘크리트구조
1025122660,1171011100101590014,서울특별시 송파구 방이동 159-14번지,서울특별시 송파구 가락로 275 (방이동),지상,1,1층,146.88,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
1025122660,1171011100101590014,서울특별시 송파구 방이동 159-14번지,서울특별시 송파구 가락로 275 (방이동),지하,1,지1,146.88,03999,기타제1종근린생활시설,근린생활시설,근린생활1,철근콘크리트구조
1025122660,1171011100101590014,서울특별시 송파구 방이동 159-14번지,서울특별시 송파구 가락로 275 (방이동),지상,3,3층,146.88,04102,체력단련장,제2종근린생활시설(체력단련장),근린생활2,철근콘크리트구조
1025111792,1171011100101590015,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273 (방이동),지하,1,지1층,52.0,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철근콘크리트구조
1025111792,1171011100101590015,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273 (방이동),지상,3,3층,112.56,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
1025111792,1171011100101590015,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273 (방이동),지상,2,2층,134.96,04402,사무소,제2종근린생활시설(사무실),근린생활2,철근콘크리트구조
1025111792,1171011100101590015,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273 (방이동),지상,1,1층,101.31,04402,사무소,제2종근린생활시설(사무실),근린생활2,철근콘크리트구조
1025111792,1171011100101590015,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273 (방이동),지상,4,4층,48.8,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
1025111792,1171011100101590015,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273 (방이동),지하,1,지1층,87.42,04402,사무소,제2종근린생활시설(사무실),근린생활2,철근콘크리트구조
1025111792,1171011100101590015,서울특별시 송파구 방이동 159-15번지,서울특별시 송파구 가락로 273 (방이동),지상,1,1층,35.09,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,1,1층,34.56,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,3,3층,8.25,04035,고시원,제2종근린생활시설(고시원),근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,3,3층,23.55,04035,고시원,계단실,근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지하,1,지1층,281.16,03002,휴게음식점,근린생활시설(다방),근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지하,1,지1층,28.8,03999,기타제1종근린생활시설,계단,근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지하,1,지1층,0.0,03999,기타제1종근린생활시설,화장실,근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,1,1층,138.24,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,1,1층,34.56,03002,휴게음식점,제1종근린생활시설(휴게음식점),근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,1,1층,28.8,03999,기타제1종근린생활시설,계단,근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,1,1층,0.0,03999,기타제1종근린생활시설,화장실,근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,2,2층,114.48,04105,당구장,당구장(근린생활시설),근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,2,2층,114.48,04035,고시원,제2종근린생활시설(고시원),근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,2,2층,27.9,04035,고시원,계단실,근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,2,2층,0.0,03999,기타제1종근린생활시설,화장실,근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,3,3층,0.0,03999,기타제1종근린생활시설,화장실,근린생활1,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,2,2층,8.25,04035,고시원,제2종근린생활시설(고시원),근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,3,3층,53.46,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025118526,1171011100101590016,서울특별시 송파구 방이동 159-16번지,서울특별시 송파구 가락로 271 (방이동),지상,3,3층,175.5,04035,고시원,제2종근린생활시설(고시원),근린생활2,철근콘크리트구조
102514910,1171011100101590021,서울특별시 송파구 방이동 159-21번지,서울특별시 송파구 가락로 269 (방이동),지상,1,1,60.96,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
102514910,1171011100101590021,서울특별시 송파구 방이동 159-21번지,서울특별시 송파구 가락로 269 (방이동),지상,1,1,30.93,04403,부동산중개업소,제2종근린생활시설(부동산중개업소),근린생활2,철근콘크리트구조
102514910,1171011100101590021,서울특별시 송파구 방이동 159-21번지,서울특별시 송파구 가락로 269 (방이동),지상,2,2,163.68,04402,사무소,사무실(근린생활시설),근린생활2,철근콘크리트구조
102514910,1171011100101590021,서울특별시 송파구 방이동 159-21번지,서울특별시 송파구 가락로 269 (방이동),지하,1,지1,226.3,03001,소매점,소매점,근린생활1,철근콘크리트구조
102514910,1171011100101590021,서울특별시 송파구 방이동 159-21번지,서울특별시 송파구 가락로 269 (방이동),지상,1,1,61.87,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
102514910,1171011100101590021,서울특별시 송파구 방이동 159-21번지,서울특별시 송파구 가락로 269 (방이동),지상,3,3,159.06,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
102518791,1171011100101590022,서울특별시 송파구 방이동 159-22번지,서울특별시 송파구 가락로 263 (방이동),지상,1,1,108.73,04005,제조업소,제2종근린생활시설(제조업소),근린생활2,철근콘크리트구조
102518791,1171011100101590022,서울특별시 송파구 방이동 159-22번지,서울특별시 송파구 가락로 263 (방이동),지상,2,2,164.92,04402,사무소,사무실,근린생활2,철근콘크리트구조
102518791,1171011100101590022,서울특별시 송파구 방이동 159-22번지,서울특별시 송파구 가락로 263 (방이동),지하,1,지1층,164.92,03001,소매점,소매점,근린생활1,철근콘크리트구조
102518791,1171011100101590022,서울특별시 송파구 방이동 159-22번지,서울특별시 송파구 가락로 263 (방이동),지상,1,1층,56.19,04403,부동산중개업소,제2종근린생활시설(부동산중개업소),근린생활2,철근콘크리트구조
1025115561,1171011100101590023,서울특별시 송파구 방이동 159-23번지,서울특별시 송파구 가락로 265 (방이동),지상,1,1층,113.82,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1025115561,1171011100101590023,서울특별시 송파구 방이동 159-23번지,서울특별시 송파구 가락로 265 (방이동),지상,1,1층,21.0,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
1025115561,1171011100101590023,서울특별시 송파구 방이동 159-23번지,서울특별시 송파구 가락로 265 (방이동),지상,3,3층,127.07,04402,사무소,사무소,근린생활2,철근콘크리트구조
1025115561,1171011100101590023,서울특별시 송파구 방이동 159-23번지,서울특별시 송파구 가락로 265 (방이동),지하,1,지1,167.58,03002,휴게음식점,다방,근린생활1,철근콘크리트구조
1025115561,1171011100101590023,서울특별시 송파구 방이동 159-23번지,서울특별시 송파구 가락로 265 (방이동),지상,5,5층,52.08,04999,기타제2종근린생활시설,관리실,근린생활2,벽돌구조
1025115561,1171011100101590023,서울특별시 송파구 방이동 159-23번지,서울특별시 송파구 가락로 265 (방이동),지상,2,2층,140.17,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
1025115561,1171011100101590023,서울특별시 송파구 방이동 159-23번지,서울특별시 송파구 가락로 265 (방이동),지상,4,4층,110.04,04402,사무소,사무소,근린생활2,벽돌구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),지하,1,지1,212.8,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),지하,1,지1,123.46,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),지상,1,1,89.44,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),지상,1,1,21.08,04999,기타제2종근린생활시설,주차승강기,근린생활2,철근콘크리트구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),지상,2,2,249.13,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),지상,5,5,249.13,04402,사무소,근린생활시설(사무실),근린생활2,철근콘크리트구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),옥탑,1,옥1,33.56,04999,기타제2종근린생활시설,물탱크실및ELEV실(연면적 제외),근린생활2,철근콘크리트구조
1025123040,1171011100101600002,서울특별시 송파구 방이동 160-2번지,서울특별시 송파구 가락로 272 (방이동),지상,1,1,153.76,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
10251100533022,1171011100101600003,서울특별시 송파구 방이동 160-3번지,서울특별시 송파구 가락로 270 (방이동),지상,1,1층,52.11,03001,소매점,제1종근린생활시설(사무소),근린생활1,철근콘크리트구조
10251100533022,1171011100101600003,서울특별시 송파구 방이동 160-3번지,서울특별시 송파구 가락로 270 (방이동),지상,2,2층,246.45,04402,사무소,제2종근린생활시설(소매점),근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지하,1,지1,237.95,03001,소매점,슈퍼마켓,근린생활1,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,4,4층,13.23,04999,기타제2종근린생활시설,계단실및화장실,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,2,2층,167.32,04402,사무소,사무소,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,3,3층,27.72,04999,기타제2종근린생활시설,"계단실,화장실,복도",근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,1,1층,23.76,04999,기타제2종근린생활시설,계단실및화장실,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,1,1층,89.3,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지하,1,지1,26.33,04999,기타제2종근린생활시설,기계실,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,4,4층,158.29,04402,사무소,근린생활시설(사무소),근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지하,1,지1,32.97,04999,기타제2종근린생활시설,계단실및화장실,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,3,3층,47.34,04402,사무소,예능계학원,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,3,3층,116.02,04402,사무소,사무소,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,1,1층,78.02,04999,기타제2종근린생활시설,주차장,근린생활2,철근콘크리트구조
1025121341,1171011100101600004,서울특별시 송파구 방이동 160-4번지,서울특별시 송파구 가락로 266 (방이동),지상,2,2층,23.76,04999,기타제2종근린생활시설,계단실및화장실,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지하,1,지1,79.38,04999,기타제2종근린생활시설,차고,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지하,1,지1,39.69,04999,기타제2종근린생활시설,보이라실,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지하,1,지1,60.75,04999,기타제2종근린생활시설,대피실,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지상,1,1,51.84,04999,기타제2종근린생활시설,차고,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지상,1,1,24.3,04999,기타제2종근린생활시설,계단실,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지상,1,1,103.68,04402,사무소,사무실,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지상,2,2,179.82,04402,사무소,사무실,근린생활2,철근콘크리트구조
1025122061,1171011100101600006,서울특별시 송파구 방이동 160-6번지,서울특별시 송파구 가락로40길 3-3 (방이동),지상,3,3,179.82,04402,사무소,사무실,근린생활2,철근콘크리트구조
1000000000000001395945,1171011100101600008,서울특별시 송파구 방이동 160-8번지,서울특별시 송파구 가락로40길 3-23 (방이동),지상,1,1층,53.52,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
102519395,1171011100101600009,서울특별시 송파구 방이동 160-9번지,서울특별시 송파구 가락로42길 6 (방이동),지하,1,지1,151.36,03999,기타제1종근린생활시설,근린생활시설,근린생활1,철근콘크리트구조
102519395,1171011100101600009,서울특별시 송파구 방이동 160-9번지,서울특별시 송파구 가락로42길 6 (방이동),지상,1,1층,26.5,04403,부동산중개업소,제2종근린생활시설(부동산중개업소),근린생활2,철근콘크리트구조
102519395,1171011100101600009,서울특별시 송파구 방이동 160-9번지,서울특별시 송파구 가락로42길 6 (방이동),지상,1,1층,88.0,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
102519395,1171011100101600009,서울특별시 송파구 방이동 160-9번지,서울특별시 송파구 가락로42길 6 (방이동),지상,1,1층,54.9,04001,일반음식점,제2종근린생활시설(일반음식점),근린생활2,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,1,1층,23.1,03027,미용원,제1종근린생활시설(미용원),근린생활1,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,4,4층,238.88,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,3,3층,49.22,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,5,5층,217.63,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,1,1층,23.1,04403,부동산중개업소,제2종근린생활시설(부동산중개업소),근린생활2,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지하,1,지1,249.0,04001,일반음식점,음식점,근린생활2,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,1,1층,23.8,04040,교습소,제2종근린생활시설(교습소),근린생활2,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,1,1층,48.0,03001,소매점,계단실 등,근린생활1,철근콘크리트구조
1025123673,1171011100101600012,서울특별시 송파구 방이동 160-12번지,서울특별시 송파구 가락로 268 (방이동),지상,1,1층,23.8,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1025122240,1171011100101600014,서울특별시 송파구 방이동 160-14번지,서울특별시 송파구 가락로 264-1 (방이동),지상,1,1,131.95,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025122240,1171011100101600014,서울특별시 송파구 방이동 160-14번지,서울특별시 송파구 가락로 264-1 (방이동),지상,2,2,136.3,04402,사무소,사무실,근린생활2,철근콘크리트구조
1025122240,1171011100101600014,서울특별시 송파구 방이동 160-14번지,서울특별시 송파구 가락로 264-1 (방이동),지상,3,3,136.3,04402,사무소,사무실,근린생활2,철근콘크리트구조
1025122240,1171011100101600014,서울특별시 송파구 방이동 160-14번지,서울특별시 송파구 가락로 264-1 (방이동),옥탑,1,옥1,16.9,04999,기타제2종근린생활시설,연면적에서제외,근린생활2,철근콘크리트구조
1025122240,1171011100101600014,서울특별시 송파구 방이동 160-14번지,서울특별시 송파구 가락로 264-1 (방이동),지하,1,지1,136.3,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025118356,1171011100101610000,서울특별시 송파구 방이동 161번지,서울특별시 송파구 가락로42길 8 (방이동),지하,1,지1,110.1,03002,휴게음식점,다방,근린생활1,철근콘크리트구조
1025118356,1171011100101610000,서울특별시 송파구 방이동 161번지,서울특별시 송파구 가락로42길 8 (방이동),지상,1,1,128.88,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025118356,1171011100101610000,서울특별시 송파구 방이동 161번지,서울특별시 송파구 가락로42길 8 (방이동),지상,2,2,110.1,04010,학원,제2종근린생활시설(학원),근린생활2,철근콘크리트구조
1025118356,1171011100101610000,서울특별시 송파구 방이동 161번지,서울특별시 송파구 가락로42길 8 (방이동),지상,3,3,110.1,04402,사무소,사무소,근린생활2,철근콘크리트구조
1025118356,1171011100101610000,서울특별시 송파구 방이동 161번지,서울특별시 송파구 가락로42길 8 (방이동),옥탑,1,옥1,14.4,03999,기타제1종근린생활시설,계단실(연면적제외),근린생활1,철근콘크리트구조
10251100485709,1171011100101610003,서울특별시 송파구 방이동 161-3번지,서울특별시 송파구 가락로42길 12 (방이동),지상,1,1층,62.17,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1025121161,1171011100101610005,서울특별시 송파구 방이동 161-5번지,서울특별시 송파구 가락로40길 9 (방이동),지하,1,지1,157.7,04009,표구점,표구점,근린생활2,철근콘크리트구조
1025121161,1171011100101610005,서울특별시 송파구 방이동 161-5번지,서울특별시 송파구 가락로40길 9 (방이동),지상,1,1층,141.26,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025121161,1171011100101610005,서울특별시 송파구 방이동 161-5번지,서울특별시 송파구 가락로40길 9 (방이동),지상,1,1층,40.56,03001,소매점,소매점,근린생활1,철근콘크리트구조
1025121161,1171011100101610005,서울특별시 송파구 방이동 161-5번지,서울특별시 송파구 가락로40길 9 (방이동),지상,2,2층,90.91,04402,사무소,근린생활시설(사무소),근린생활2,철근콘크리트구조
1025121161,1171011100101610005,서울특별시 송파구 방이동 161-5번지,서울특별시 송파구 가락로40길 9 (방이동),지상,3,3층,181.82,04014,독서실,독서실,근린생활2,철근콘크리트구조
1025121161,1171011100101610005,서울특별시 송파구 방이동 161-5번지,서울특별시 송파구 가락로40길 9 (방이동),옥탑,1,옥탑 1층,24.92,04999,기타제2종근린생활시설,계단실(연면적제외),근린생활2,철근콘크리트구조
1025115268,1171011100101620000,서울특별시 송파구 방이동 162번지,서울특별시 송파구 가락로42길 14 (방이동),지하,1,지하1층,126.11,03001,소매점,근린생활시설(소매점),근린생활1,철근콘크리트구조
1025115268,1171011100101620000,서울특별시 송파구 방이동 162번지,서울특별시 송파구 가락로42길 14 (방이동),지상,2,2층,200.84,04402,사무소,근린생활시설(사무소),근린생활2,철근콘크리트구조
1025115268,1171011100101620000,서울특별시 송파구 방이동 162번지,서울특별시 송파구 가락로42길 14 (방이동),지상,3,3층,200.84,04402,사무소,근린생활시설(사무소),근린생활2,철근콘크리트구조
1025117978,1171011100101620006,서울특별시 송파구 방이동 162-6번지,서울특별시 송파구 가락로40길 15-21 (방이동),지상,1,1,252.73,03001,소매점,제1종근린생활시설(소매점),근린생활1,벽돌구조
1025117978,1171011100101620006,서울특별시 송파구 방이동 162-6번지,서울특별시 송파구 가락로40길 15-21 (방이동),지상,1,1,32.82,03001,소매점,제1종근린생활시설(소매점),근린생활1,벽돌구조
1025117978,1171011100101620006,서울특별시 송파구 방이동 162-6번지,서울특별시 송파구 가락로40길 15-21 (방이동),지상,2,2,88.73,04402,사무소,사무실,근린생활2,벽돌구조
1025117978,1171011100101620006,서울특별시 송파구 방이동 162-6번지,서울특별시 송파구 가락로40길 15-21 (방이동),지상,2,2,125.46,04402,사무소,제2종근린생활시설(사무소),근린생활2,벽돌구조
1025114837,1171011100101620007,서울특별시 송파구 방이동 162-7번지,서울특별시 송파구 가락로42길 16 (방이동),지하,1,지1,164.79,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025114837,1171011100101620007,서울특별시 송파구 방이동 162-7번지,서울특별시 송파구 가락로42길 16 (방이동),지상,1,1,164.79,03001,소매점,점포,근린생활1,철근콘크리트구조
10251100499283,1171011100101620012,서울특별시 송파구 방이동 162-12번지,서울특별시 송파구 위례성대로10길 31-1 (방이동),지상,1,1층,66.24,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
102518312,1171011100101620015,서울특별시 송파구 방이동 162-15번지,서울특별시 송파구 가락로40길 11 (방이동),지상,1,1층,70.61,03001,소매점,소매점,근린생활1,철근콘크리트구조
10251100566882,1171011100101620020,서울특별시 송파구 방이동 162-20번지,서울특별시 송파구 가락로40길 15 (방이동),지상,1,1층,66.71,04402,사무소,제2종근린생활시설(사무소),근린생활2,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지하,1,지1,199.8,03999,기타제1종근린생활시설,근린생활시설,근린생활1,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지하,1,지1,68.3,14299,기타일반업무시설,대피실,업무시설,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지상,1,1,227.53,03999,기타제1종근린생활시설,제1종근린생활시설,근린생활1,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지상,2,2,121.08,14204,사무소,제2종근린생활시설(사무소),업무시설,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지상,3,3,250.07,14204,사무소,제2종근린생활시설(사무소),업무시설,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지상,4,4,250.07,14204,사무소,제2종근린생활시설(사무소),업무시설,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지상,5,5,250.07,14204,사무소,제2종근린생활시설(사무소),업무시설,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지상,6,6,165.8,04005,제조업소,제2종근린생활시설(제조업소),근린생활2,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),옥탑,1,옥1,29.43,14299,기타일반업무시설,"엘리베이터,계단실",업무시설,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),옥탑,2,옥2,29.43,14299,기타일반업무시설,"엘리베이터기계실,물탱크실",업무시설,철근콘크리트구조
1025119831,1171011100101630005,서울특별시 송파구 방이동 163-5번지,서울특별시 송파구 위례성대로12길 24 (방이동),지상,6,6,84.27,03001,소매점,제1종근린생활시설(소매점),근린생활1,철근콘크리트구조
1025112821,1171011100101630006,서울특별시 송파구 방이동 163-6번지,서울특별시 송파구 위례성대로12길 30 (방이동),지상,1,1층,42.12,03001,소매점,소매점,근린생활1,경량철골구조
1025112821,1171011100101630006,서울특별시 송파구 방이동 163-6번지,서울특별시 송파구 위례성대로12길 30 (방이동),지상,2,2층,42.12,04402,사무소,사무소,근린생활2,경량철골구조
